SessionID,Avg_Session_Duration_Min,Pages_Per_Session,Bounce_Rate_Pct,Scroll_Depth_Pct,Click_Through_Rate_Pct,Cart_Additions,Search_Queries_Per_Visit,Newsletter_Signup_Rate_Pct,Video_Plays,Social_Shares
328,8.22,1.62,52.11,44.45,1.08,1.18,1.61,1.44,2.82,0.42
329,3.68,4.21,25.36,78.57,4.21,0.0,4.23,3.48,1.1,2.23
330,8.48,2.86,0.0,48.47,3.11,1.7,1.91,3.92,2.11,2.03
331,4.82,0.47,56.8,61.52,3.3,0.0,0.0,2.24,1.11,0.0
332,8.38,3.94,56.86,55.81,2.99,2.37,1.59,0.2,1.98,0.0
333,10.06,7.87,12.89,64.91,3.05,0.0,1.21,2.06,0.71,1.37
334,11.59,1.61,32.07,40.59,0.46,1.99,4.24,2.12,0.99,0.26
335,1.68,7.78,43.45,41.26,3.1,3.55,1.93,2.39,2.85,0.0
336,3.8,0.33,50.03,80.15,4.8,1.63,0.0,0.0,3.27,0.0
337,4.85,7.52,59.21,30.71,4.06,2.12,1.93,4.36,1.83,3.12
338,3.25,4.84,58.79,48.96,3.1,0.0,1.27,2.83,3.16,0.7
339,7.46,2.05,2.47,52.42,4.72,3.17,0.0,3.05,2.01,0.74
340,3.95,6.45,50.95,69.29,2.89,0.0,0.25,3.37,1.64,0.0
341,9.85,3.97,26.31,64.36,6.22,2.62,1.74,1.31,0.0,0.54
342,5.94,4.73,36.81,61.44,3.11,0.0,1.75,0.0,3.47,0.03
343,4.55,6.2,48.54,82.02,2.52,1.82,1.48,4.17,0.13,0.98
344,1.85,5.39,46.19,37.38,2.14,0.0,2.54,2.29,1.25,1.59
345,7.97,3.67,50.71,8.99,7.67,2.7,2.86,0.35,0.0,1.21
346,3.73,2.33,57.8,65.04,2.6,1.85,0.0,0.61,3.47,0.0
347,10.07,2.01,47.77,68.97,4.51,2.93,0.81,1.58,2.14,0.87
348,10.92,4.79,43.2,36.18,3.53,1.41,3.52,1.39,2.57,1.79
349,3.79,3.03,38.97,71.25,3.33,0.0,0.29,0.83,0.77,2.13
350,0.99,10.93,36.01,35.51,3.15,2.78,1.31,1.15,1.41,0.39
351,4.68,1.31,53.33,81.02,2.98,0.0,0.49,3.33,0.55,0.0
352,5.93,1.63,46.92,100.0,3.32,3.67,1.82,0.06,2.12,1.12
353,6.12,3.55,73.38,24.73,0.66,2.6,0.12,1.49,0.35,0.0
354,8.02,2.09,38.71,72.74,1.52,2.49,0.59,2.46,2.63,0.81
355,1.14,4.64,45.31,47.95,2.18,1.27,2.44,0.9,0.0,1.62
356,11.84,3.99,50.96,72.8,3.8,0.0,1.55,0.86,4.72,0.0
357,5.39,5.41,43.55,82.15,2.41,1.71,2.37,4.27,2.58,0.65
358,7.03,0.86,29.46,25.03,1.58,5.4,1.47,3.17,0.6,1.6
359,3.66,2.11,58.48,58.37,5.44,2.18,1.16,0.99,1.59,0.0
360,8.51,7.94,69.45,61.01,4.42,0.0,3.43,3.15,2.73,0.0
361,4.87,5.76,52.85,24.68,2.5,3.83,1.16,1.84,2.63,0.81
362,2.7,2.24,45.24,62.33,3.15,0.28,1.58,3.61,2.41,0.54
363,6.27,4.91,58.25,93.9,1.72,3.63,1.46,1.79,1.04,1.08
364,3.37,0.42,38.16,59.4,3.88,1.77,3.05,2.96,3.02,1.1
365,10.04,4.5,42.03,80.29,5.47,2.77,0.67,1.42,4.68,0.13
366,2.75,0.0,29.79,35.54,3.73,2.67,0.67,1.06,3.16,1.19
367,4.46,5.83,32.45,89.87,5.93,0.0,3.36,3.82,1.28,0.24
368,7.06,1.98,43.48,84.75,3.51,1.08,1.06,1.52,0.3,0.91
369,6.34,5.62,36.15,61.37,3.28,2.06,2.2,2.35,0.06,0.0
370,0.74,5.95,68.01,72.96,3.55,2.09,1.96,3.35,3.25,0.0
371,6.88,7.51,48.26,49.84,2.25,1.67,0.69,1.44,0.0,0.28
372,8.96,3.6,43.23,63.17,3.18,5.1,2.09,3.54,2.22,0.0
373,9.76,4.93,42.38,51.6,5.97,2.48,2.46,2.54,1.6,0.43
374,12.98,5.68,12.48,41.48,1.91,1.42,0.0,4.26,0.38,0.07
375,2.14,7.47,19.28,83.52,5.99,3.14,0.97,2.75,2.9,1.34
376,12.49,1.24,37.56,72.1,3.83,3.93,0.07,1.58,1.35,0.01
377,2.74,2.11,28.29,99.42,1.31,0.0,1.42,0.42,0.0,0.81
378,6.41,7.62,31.25,55.79,4.98,0.8,1.46,0.39,0.2,0.0
379,3.37,4.46,16.05,73.77,1.79,1.74,1.14,0.21,2.28,1.38
380,9.96,4.39,68.13,50.67,6.68,0.67,1.93,4.71,2.15,0.71
381,5.09,5.91,41.11,51.99,4.44,1.45,3.35,2.21,2.39,0.0
382,4.06,2.91,43.49,23.38,2.75,2.83,0.0,0.85,2.12,1.92
383,9.6,5.06,49.89,45.7,3.68,3.31,0.3,0.0,2.51,1.01
384,5.94,5.71,32.17,39.28,3.39,4.49,2.2,1.17,3.25,0.95
385,10.53,4.85,45.94,14.83,1.86,4.49,2.35,3.74,2.05,1.29
386,7.75,7.77,50.28,52.33,3.43,0.83,1.58,2.46,1.63,0.0
387,5.45,7.12,61.83,67.87,4.32,1.95,1.62,3.01,3.65,0.0
388,6.88,2.84,56.12,47.73,6.11,0.65,0.86,1.42,1.47,0.13
389,2.75,7.06,27.15,50.42,4.98,3.86,2.37,2.79,1.08,1.31
390,8.98,4.68,25.41,37.68,6.13,0.39,0.49,2.27,1.89,0.52
391,4.08,3.24,64.96,52.5,4.2,3.34,1.67,0.01,1.17,0.0
392,7.06,1.87,34.73,45.65,2.97,0.0,1.52,0.32,3.16,0.54
393,2.29,6.01,26.5,7.44,5.87,0.8,1.25,3.42,1.66,2.71
394,0.5,5.11,66.95,100.0,4.95,0.0,1.55,2.47,4.37,0.0
395,6.19,3.59,68.87,78.83,4.62,4.9,0.0,0.0,1.53,1.94
396,6.21,4.17,37.67,63.29,3.56,0.0,1.39,2.09,0.23,1.29
397,0.5,2.35,44.73,66.87,1.37,0.87,1.44,4.52,0.47,0.51
398,10.33,5.18,51.09,34.83,4.14,1.13,0.06,3.47,0.0,0.19
399,7.09,5.08,39.65,57.14,1.83,0.0,1.83,1.63,0.36,0.0
400,7.79,3.12,22.39,71.92,5.47,4.15,4.0,1.87,3.04,0.0
401,6.29,2.41,28.76,22.62,2.13,0.45,0.15,1.98,2.73,0.71
402,8.84,6.13,88.95,50.54,1.83,2.04,1.05,5.59,0.0,1.2
403,3.32,5.24,46.94,51.34,1.91,0.22,2.38,2.78,2.37,0.0
404,9.86,1.56,39.66,58.59,4.56,4.49,1.73,3.06,1.88,0.0
405,2.64,3.4,46.27,46.86,5.54,5.22,2.31,4.14,0.57,0.0
406,5.01,3.24,55.63,58.58,5.75,0.0,0.69,0.96,3.88,2.6
407,9.83,4.16,68.79,43.37,4.08,1.83,0.0,2.76,1.45,1.29
408,5.35,4.11,36.98,33.59,1.38,2.05,0.65,0.97,0.82,1.39
409,7.86,7.98,55.03,54.16,3.44,2.72,2.91,1.72,2.02,0.0
410,10.56,4.39,29.27,27.25,2.68,3.05,1.33,4.93,3.03,1.48
411,13.59,5.66,45.94,58.42,1.18,4.67,0.7,0.89,1.14,1.99
412,7.63,4.61,44.03,54.47,3.43,2.62,1.76,4.86,0.46,3.1
413,6.46,1.58,21.25,64.99,3.14,0.45,1.34,3.32,0.8,0.63
414,5.18,3.47,48.04,57.34,3.87,2.23,1.95,1.25,3.54,0.44
415,9.25,2.26,45.43,73.6,1.03,2.26,0.65,2.42,2.49,1.19
416,2.48,4.01,39.57,38.41,0.87,0.0,2.78,3.56,1.09,1.87
417,11.47,8.04,64.29,55.94,4.28,1.46,0.58,3.29,0.88,1.24
418,4.75,5.5,70.01,62.11,3.75,1.63,0.72,1.95,1.54,0.4
419,1.53,5.38,47.24,41.21,5.69,1.02,2.13,1.35,2.43,1.27
420,3.53,1.74,30.28,67.69,4.78,1.99,0.68,0.0,0.73,0.0
421,7.97,0.97,43.29,79.04,2.18,2.44,2.0,1.89,3.92,0.5
422,9.51,2.99,28.86,68.19,4.2,0.0,2.7,3.68,4.18,2.58
423,4.17,1.34,59.53,99.57,4.05,0.0,0.98,2.92,4.32,0.89
424,4.5,3.37,38.22,43.43,3.87,3.24,2.42,6.03,2.1,1.96
425,6.46,6.36,43.8,46.0,5.48,3.06,0.76,1.32,1.94,1.07
426,4.48,3.14,68.62,51.79,1.72,1.18,0.0,0.0,1.02,2.34
427,4.65,3.46,31.41,52.28,3.89,3.9,1.31,0.0,2.83,2.11
428,4.44,2.01,36.47,89.49,1.87,0.99,1.19,3.14,0.0,1.77
429,6.08,0.13,30.97,61.56,2.36,1.88,0.0,1.55,0.74,1.02
430,2.64,4.91,16.24,42.16,3.3,1.18,1.68,2.8,2.99,0.94
431,4.57,3.37,15.51,50.55,4.29,0.77,2.43,1.03,3.43,1.75
432,0.5,4.36,66.83,68.97,3.81,4.21,1.0,3.45,1.63,0.0
433,10.0,5.07,26.45,51.74,1.84,4.31,0.8,2.98,0.99,0.9
434,8.73,5.02,56.55,57.34,4.8,0.0,2.12,0.0,1.05,0.37
435,7.5,4.67,36.34,33.67,0.0,2.69,1.7,3.9,0.8,1.11
436,4.51,4.48,42.09,53.32,4.05,2.64,1.69,1.42,0.51,0.76
437,11.91,4.25,59.74,38.61,1.35,1.19,2.19,1.18,2.43,2.21
438,1.73,7.51,30.1,65.78,4.58,1.77,1.01,5.92,1.55,0.17
439,7.09,5.45,36.93,50.95,3.69,0.93,1.91,0.0,2.13,1.08
440,3.99,3.37,62.19,70.01,1.65,3.82,0.73,0.78,2.3,0.43
441,3.27,3.23,42.63,26.91,5.35,1.17,0.0,0.0,4.76,0.56
442,8.6,3.84,73.97,42.68,4.09,4.76,1.8,2.76,0.0,0.02
443,8.36,1.57,38.15,58.98,3.6,3.02,0.51,0.41,3.23,0.0
444,2.06,2.5,67.18,39.94,6.74,3.63,0.66,2.83,0.0,0.14
445,6.08,4.59,56.18,68.25,4.45,2.44,0.78,1.85,2.33,0.0
446,4.37,3.05,54.73,65.38,3.28,2.27,1.35,0.0,3.44,0.0
447,8.81,2.43,60.18,72.45,2.92,1.15,3.74,4.33,2.49,2.57
448,4.19,2.43,24.6,47.56,3.93,1.07,0.68,1.76,1.9,0.57
449,4.24,3.07,22.47,53.57,3.51,3.73,0.0,2.46,0.93,0.24
450,2.24,3.79,41.99,61.53,6.07,0.2,3.67,1.92,1.3,1.4
451,10.37,6.09,37.82,100.0,0.53,1.2,0.0,1.98,1.61,0.79
452,4.38,3.81,75.08,59.59,2.77,1.96,0.97,1.36,2.02,0.7
453,3.33,1.36,48.43,75.89,0.9,2.2,0.0,0.41,2.95,1.01
454,5.67,4.29,50.52,74.18,5.56,5.72,2.47,0.71,1.49,0.91
455,5.4,4.45,33.87,79.46,0.64,1.18,0.68,4.0,2.4,1.21
456,0.53,3.15,35.86,97.12,2.44,2.03,2.16,3.59,2.28,1.07
457,3.8,4.57,45.25,62.87,4.23,1.43,1.06,4.15,1.56,0.85
458,0.5,6.04,63.72,65.22,4.22,4.14,0.0,1.94,3.14,1.25
459,7.47,5.63,45.01,54.89,3.13,0.0,1.01,3.19,1.76,1.64
460,3.74,3.31,84.64,63.32,1.28,1.63,0.17,0.48,0.0,0.34
461,6.31,7.24,34.48,39.53,3.47,2.23,2.73,6.23,0.69,0.98
462,8.48,5.22,53.37,71.47,2.57,1.37,0.34,1.67,1.51,1.37
463,7.36,5.76,49.76,75.13,3.82,0.15,1.67,1.31,0.5,1.49
464,4.99,1.8,64.99,1.29,2.77,2.81,0.0,2.17,0.0,1.05
465,3.89,1.04,57.05,58.8,3.49,4.47,0.46,2.6,1.19,1.04
466,11.03,6.85,18.25,82.71,2.53,4.87,1.86,3.18,2.47,1.19
467,1.99,3.47,34.13,46.96,3.49,1.76,2.66,6.06,0.31,0.72
468,12.23,3.93,72.89,87.32,0.43,1.76,0.7,3.13,4.16,0.0
469,5.85,0.8,39.83,66.63,2.27,3.8,2.46,3.62,0.73,0.94
470,14.96,0.43,59.8,97.84,4.3,3.12,1.26,3.92,0.49,0.64
471,6.03,6.01,63.68,55.62,3.26,0.0,3.08,3.25,0.86,3.03
472,8.58,4.13,38.68,51.25,1.25,4.19,2.8,0.0,1.24,0.78
473,1.73,3.63,75.67,38.04,3.93,1.48,0.35,3.36,1.0,0.0
474,4.83,1.23,38.99,48.11,3.01,2.87,0.0,0.0,1.13,1.05
475,1.71,4.74,25.01,31.19,3.45,0.0,1.92,1.85,1.59,1.53
476,4.38,4.16,38.82,38.19,1.51,0.0,0.0,2.37,0.0,1.55
477,3.45,2.5,33.74,41.79,3.21,1.42,1.71,5.52,3.52,2.32
478,5.13,3.32,61.17,60.12,3.22,1.14,2.59,1.64,0.57,0.0
479,6.24,4.8,65.89,43.69,4.5,1.95,2.68,3.42,2.54,0.27
480,5.94,2.15,65.79,33.59,2.78,0.84,3.17,0.1,2.25,1.0
481,6.36,5.34,74.2,79.41,3.1,1.84,0.26,1.92,3.21,0.11
482,12.94,4.73,59.07,79.21,3.93,3.05,0.3,1.85,1.49,2.73
483,8.81,5.48,73.36,46.09,3.11,2.49,1.9,1.21,1.37,1.21
484,10.21,7.4,15.0,25.75,2.36,1.33,1.51,4.27,1.38,1.29
485,2.69,1.42,93.51,62.97,4.16,0.0,0.2,3.04,3.71,1.35
486,7.53,3.97,54.95,80.1,3.9,2.62,1.66,3.47,1.86,0.0
487,6.43,8.38,77.9,62.3,1.8,1.77,0.0,1.72,0.95,0.0
488,5.58,5.98,25.54,42.43,2.35,0.33,2.32,0.0,2.96,0.37
489,5.3,2.33,19.69,42.31,1.01,2.05,1.3,2.39,0.69,0.03
490,4.59,2.83,51.85,36.65,1.89,1.18,0.95,4.21,4.49,0.64
491,4.73,2.85,45.14,58.38,3.82,1.23,1.97,4.85,2.24,0.68
492,6.01,1.99,44.08,26.44,1.21,0.0,2.04,4.5,0.16,1.68
493,7.51,5.53,60.22,85.62,1.95,0.57,0.47,2.97,2.35,1.81
494,12.29,4.15,22.88,72.41,3.29,0.74,0.0,1.51,0.68,2.53
495,9.99,4.77,55.55,58.71,3.73,1.36,1.57,2.43,0.33,1.95
496,7.04,5.27,61.67,25.6,0.42,0.04,0.4,3.54,1.73,0.06
497,7.58,5.45,14.14,65.77,3.04,0.0,2.48,2.59,5.61,1.54
498,9.12,6.31,26.27,29.75,3.06,4.55,0.64,0.0,0.65,0.91
499,11.15,1.91,47.39,55.72,1.99,2.59,2.98,0.0,3.53,0.42
500,7.3,5.52,57.55,42.66,1.72,0.1,0.0,0.0,0.06,0.07
501,2.13,3.13,39.58,40.78,3.9,1.44,0.44,2.77,3.82,0.88
502,3.46,1.67,63.51,49.64,3.37,4.03,2.26,2.09,1.59,1.95
503,0.73,5.95,65.43,79.36,3.2,0.0,0.0,2.83,2.43,1.05
504,4.16,3.52,37.65,32.39,4.02,1.91,3.46,0.44,0.05,1.28
505,6.12,5.78,46.98,62.21,4.7,2.01,1.7,4.38,0.0,0.0
506,8.57,2.56,41.4,31.74,5.01,3.29,3.25,1.54,0.0,1.24
507,5.74,5.28,78.81,56.69,5.97,1.85,1.65,2.02,0.21,0.06
508,4.19,2.66,47.86,43.58,1.23,2.57,0.68,3.22,2.1,1.42
509,3.75,7.97,14.0,92.93,3.77,0.72,0.69,1.72,0.89,1.1
510,4.41,6.33,68.25,44.36,4.61,1.77,0.92,4.11,1.4,0.22
511,8.89,3.75,35.38,46.04,2.93,3.0,1.62,0.0,0.05,1.21
512,0.97,3.26,68.12,40.72,4.09,0.36,1.59,2.06,1.59,1.03
513,4.25,2.91,60.21,81.41,3.05,2.85,1.72,0.24,0.25,0.82
514,7.06,1.51,53.3,68.52,3.79,1.54,3.93,0.46,3.79,0.65
515,8.53,3.05,68.81,66.99,3.48,1.19,0.0,1.26,2.75,0.0
516,6.22,2.91,51.18,81.39,4.45,2.96,2.54,0.0,3.55,0.64
517,13.91,2.34,0.73,57.0,3.05,2.23,0.46,0.0,3.37,1.04
518,6.69,8.59,69.72,78.38,2.16,2.33,0.33,1.6,0.71,0.0
519,10.51,2.53,50.6,46.75,2.36,2.72,1.35,3.99,2.66,0.0
520,3.54,0.88,31.36,37.11,1.93,2.56,0.87,2.05,3.28,2.04
521,3.85,1.11,60.95,69.33,3.56,1.22,1.57,1.2,4.26,1.54
522,8.45,0.0,53.2,48.64,4.73,2.95,0.0,0.04,0.82,0.33
523,8.43,5.34,87.51,36.89,3.97,2.72,1.19,2.76,2.05,0.43
524,10.24,4.16,57.65,0.0,4.55,1.83,1.42,0.19,1.96,0.48
525,7.15,4.29,50.9,44.12,2.23,1.93,0.0,2.23,2.46,1.71
526,9.49,3.68,11.75,76.71,4.84,1.71,2.46,2.33,0.81,0.14
527,5.97,3.36,59.17,45.13,5.38,3.79,3.65,4.13,3.81,0.31
528,3.47,6.83,56.03,81.08,3.89,2.56,3.23,2.49,0.24,0.0
529,9.81,5.56,51.25,38.43,3.51,4.02,1.9,0.0,1.95,1.8
530,4.56,8.08,41.64,63.02,5.69,1.24,2.04,5.11,2.03,1.1
531,8.7,2.13,43.17,46.22,3.87,3.1,1.9,2.65,3.13,1.65
532,8.16,0.47,37.96,51.15,6.29,3.05,1.87,0.0,0.0,0.0
533,4.35,6.36,36.06,87.0,4.13,1.11,2.79,2.09,3.21,1.57
534,10.66,3.95,57.1,38.82,4.08,2.29,1.83,0.48,2.14,1.11
535,5.91,2.22,35.26,26.54,3.74,2.25,3.8,0.0,2.66,0.0
536,10.17,6.11,5.73,70.09,2.91,0.42,0.46,6.74,0.38,1.38
537,4.79,2.95,40.5,51.77,3.45,0.0,0.71,1.22,2.6,1.69
538,4.89,1.83,20.79,75.29,3.84,0.76,2.84,4.7,0.0,1.43
539,7.21,1.89,65.4,33.9,2.59,3.75,0.21,1.83,3.24,0.16
540,6.39,6.7,36.93,47.24,4.13,1.05,1.28,2.03,2.69,0.07
541,5.97,1.86,19.37,62.41,3.67,1.82,1.2,2.15,1.5,3.07
542,7.13,3.75,27.46,24.75,0.95,0.93,0.0,0.0,1.82,0.65
543,1.85,3.9,28.26,42.17,2.6,1.21,1.35,3.24,4.84,1.05
544,9.87,2.09,52.84,38.07,0.78,2.41,2.14,3.76,3.71,0.87
545,1.15,3.15,32.42,35.71,4.11,3.1,1.0,1.33,2.87,1.1
546,4.46,6.34,31.57,45.36,5.33,3.74,1.54,2.09,1.49,1.68
547,2.09,6.64,46.66,59.53,4.19,2.47,1.4,4.47,1.4,1.97
548,7.77,6.24,75.89,41.04,4.39,2.95,0.0,1.93,2.87,0.26
549,1.66,3.57,41.24,24.26,4.37,2.25,1.16,1.78,2.55,1.0
550,6.85,2.54,37.3,34.21,3.72,3.79,1.86,0.8,0.98,1.84
551,0.88,3.83,48.31,67.52,4.38,1.74,2.44,3.9,1.4,0.86
552,10.8,4.86,19.83,26.62,4.87,0.99,2.41,0.24,2.79,0.63
553,1.66,2.39,42.03,44.75,3.95,1.45,1.14,2.89,0.0,0.1
554,5.27,3.85,34.02,74.02,1.64,1.63,2.8,3.42,2.44,2.13
555,6.44,6.1,39.82,40.0,4.41,0.0,0.38,0.63,3.08,1.16
556,3.38,5.2,78.34,38.9,3.1,2.65,1.99,1.02,2.42,1.94
557,12.72,4.79,39.65,53.05,1.66,1.71,1.58,3.68,0.48,0.03
558,1.69,4.82,62.72,27.5,3.79,1.93,1.56,2.93,3.96,1.13
559,8.8,1.24,25.17,81.69,4.39,2.94,2.6,0.85,3.04,1.75
560,10.47,4.01,50.75,33.69,0.0,3.24,1.41,2.01,2.93,0.56
561,0.5,1.71,40.82,39.3,5.18,0.0,2.14,2.93,3.24,1.42
562,3.02,0.58,51.84,49.48,3.75,4.22,1.17,3.64,2.65,0.0
563,8.54,7.24,49.7,49.47,4.61,4.12,2.13,3.8,0.0,0.71
564,2.52,5.78,65.83,80.56,3.95,1.84,1.65,2.58,2.06,0.0
565,4.95,3.63,46.26,10.44,4.42,1.52,1.72,2.61,1.16,1.06
566,1.29,5.88,43.25,47.73,2.85,0.27,0.98,1.79,0.24,0.0
567,8.58,1.6,37.1,27.29,4.6,5.06,2.46,1.94,1.61,0.0
568,8.22,3.56,53.14,47.81,2.32,1.31,0.36,3.19,0.93,1.99
569,6.4,4.14,41.47,48.95,5.01,1.78,2.47,2.53,2.65,0.59
570,3.17,2.72,40.34,77.24,2.25,0.38,0.73,0.62,3.02,0.0
571,5.55,7.74,62.56,73.69,3.57,5.07,0.17,1.32,2.35,0.0
572,8.5,0.74,57.32,57.09,4.85,2.92,2.62,2.54,3.04,0.0
573,7.0,3.63,39.7,64.18,2.01,0.84,1.27,0.37,3.03,1.14
574,8.2,1.38,50.94,0.66,2.85,5.01,0.0,2.27,3.45,1.64
575,7.46,1.53,51.62,44.3,2.19,1.79,0.64,1.2,1.73,0.68
576,6.23,3.72,35.47,62.89,5.13,0.0,3.65,2.4,4.33,0.74
577,5.4,3.62,65.05,72.02,2.63,2.6,2.97,3.03,2.16,1.62
578,6.14,4.07,41.51,58.4,3.6,0.0,1.58,2.22,2.78,1.74
579,8.69,3.18,50.63,75.01,2.1,0.9,2.36,4.24,3.42,0.81
580,0.64,6.63,45.84,74.37,4.72,0.23,0.99,2.48,1.77,0.0
581,0.5,4.83,39.36,79.42,2.74,2.93,0.19,3.0,2.43,0.67
582,3.86,6.17,45.7,60.05,2.02,0.85,0.35,1.09,3.51,0.0
583,0.52,3.01,51.79,38.34,2.17,2.02,2.31,2.33,0.66,2.54
584,6.28,2.3,49.23,40.77,3.83,4.78,0.0,0.48,2.22,0.83
585,3.3,2.72,46.43,100.0,3.31,2.52,0.67,4.18,2.77,1.13
586,3.56,4.2,48.57,31.92,4.84,1.27,0.95,0.24,0.78,0.14
587,6.88,4.06,43.75,37.25,5.43,0.8,0.54,0.02,2.08,0.18
588,6.15,2.86,56.03,63.31,5.63,0.0,2.13,1.55,0.93,1.16
589,6.79,7.2,38.93,49.69,3.08,2.13,0.69,0.78,0.0,0.77
590,2.59,4.41,53.95,75.8,3.01,0.52,0.74,2.0,2.11,1.13
591,5.08,4.79,38.7,14.33,4.32,3.8,1.11,3.0,0.0,0.0
592,9.72,3.87,41.14,45.35,3.69,2.89,1.01,1.69,2.64,0.57
593,8.66,3.41,23.3,78.76,3.79,0.0,1.01,1.39,0.8,0.7
594,6.65,1.82,14.44,37.75,4.18,3.98,1.37,2.66,0.0,0.36
595,7.61,1.76,57.81,66.53,3.9,4.36,0.0,2.59,1.99,1.31
596,1.77,4.34,19.99,55.5,1.93,1.44,1.01,3.45,1.76,1.68
597,7.71,4.62,53.41,31.34,4.89,0.63,1.71,2.54,0.0,0.8
598,6.7,1.31,57.37,2.51,3.58,1.79,1.81,0.04,1.79,0.0
599,5.69,5.42,44.52,65.08,2.73,3.2,0.57,1.98,1.59,1.13
600,6.54,3.09,78.39,57.99,6.95,3.7,2.58,1.85,4.9,0.0
601,0.6,5.59,44.09,64.16,1.39,3.01,1.57,4.52,4.98,0.82
602,6.35,1.99,23.29,71.19,3.53,1.91,0.0,0.34,2.57,0.33
603,4.09,6.5,40.85,72.46,4.43,4.64,4.05,1.28,0.0,0.0
604,7.66,3.52,7.33,69.02,1.83,2.6,0.68,2.76,0.0,0.53
605,4.05,9.22,56.41,57.52,2.97,0.0,0.18,2.26,1.75,0.0
606,9.14,2.49,25.16,64.52,3.04,3.88,1.57,2.34,2.24,1.48
607,1.11,0.19,24.76,68.44,2.46,4.31,0.99,3.35,1.91,0.06
608,5.73,5.25,62.1,73.0,4.7,0.0,2.27,0.0,2.08,1.08
609,3.88,7.0,57.65,64.14,4.23,2.85,1.69,1.66,0.68,0.0
610,11.52,5.43,30.33,22.6,2.54,0.0,0.6,0.0,2.04,1.57
611,10.5,4.01,60.55,25.58,4.77,4.56,0.51,0.04,0.37,0.78
612,4.57,2.34,54.82,68.42,1.73,0.0,0.22,0.63,0.58,1.63
613,5.37,3.7,49.12,33.36,4.9,2.14,2.59,2.5,0.0,0.0
614,4.63,0.0,38.86,38.63,2.88,2.69,2.52,4.17,1.9,0.36
615,4.5,0.79,32.65,38.32,6.14,2.39,2.96,2.07,1.31,0.85
616,0.64,8.37,39.74,18.97,3.33,2.04,1.12,0.43,0.5,1.69
617,3.87,1.09,51.93,44.42,6.02,1.6,1.12,0.57,3.3,0.0
618,3.91,7.18,42.61,63.15,1.81,2.4,2.66,3.18,1.67,2.1
619,0.5,2.42,34.41,36.97,3.56,1.21,0.84,1.13,3.39,1.09
620,9.2,3.42,53.65,49.36,2.77,0.69,3.24,2.3,0.33,1.78
621,3.21,0.77,68.51,59.92,1.92,1.57,0.77,3.84,1.41,0.82
622,6.39,4.17,50.65,61.34,3.88,3.13,2.78,1.24,1.84,0.15
623,4.84,4.86,38.18,61.48,3.72,1.47,2.09,0.0,1.0,0.48
624,11.79,2.48,40.39,47.25,4.68,2.48,1.96,1.33,0.01,1.36
625,14.0,3.4,53.4,43.16,4.21,3.17,1.8,2.85,2.12,1.3
626,3.61,6.66,58.92,43.38,5.34,2.35,1.98,2.63,1.32,0.0
627,8.1,1.96,50.2,89.56,3.68,2.9,1.21,4.37,0.0,0.0
628,9.2,5.6,37.8,66.23,3.29,2.1,3.42,2.25,1.57,1.41
629,5.81,2.3,73.49,24.67,0.93,4.7,0.28,0.0,4.98,0.98
630,7.89,3.41,44.81,89.31,1.52,2.32,2.0,0.54,1.94,1.65
631,5.52,2.59,68.06,42.91,2.22,4.4,3.86,1.73,1.04,0.82
632,11.62,1.66,28.55,52.45,4.23,1.01,2.02,0.0,1.53,1.81
633,10.12,8.91,36.62,30.08,4.06,0.0,0.2,2.44,0.81,0.14
634,8.13,4.7,56.6,59.22,3.74,2.52,0.0,0.92,3.6,1.55
635,3.87,7.74,70.73,64.39,4.22,2.16,1.65,2.38,2.1,0.0
636,5.78,4.85,58.1,81.24,4.45,1.83,2.89,0.6,1.4,0.22
637,2.81,5.21,31.2,43.5,6.6,2.17,1.86,1.61,3.72,0.0
638,4.1,3.5,26.59,35.46,5.84,4.17,2.88,3.41,0.0,1.04
639,5.07,3.97,18.83,53.27,3.43,0.65,1.92,2.81,0.0,1.73
640,12.86,2.36,44.57,66.4,6.25,5.65,1.84,2.06,1.37,0.0
641,5.7,3.95,15.99,54.12,3.45,0.0,1.65,2.83,1.88,2.38
642,5.41,3.84,5.76,53.17,2.23,0.66,1.83,3.27,1.51,0.86
643,3.5,3.15,47.96,78.89,2.8,1.83,0.0,3.31,1.5,0.0
644,3.69,2.39,36.26,61.39,2.92,3.95,1.37,2.78,2.8,0.7
645,2.89,6.62,48.86,44.8,2.7,0.0,0.0,2.49,1.74,1.38
646,0.52,2.84,39.36,58.15,1.45,4.09,1.8,0.0,3.99,1.34
647,11.47,1.96,41.97,74.98,3.2,1.63,0.11,0.0,1.14,0.0
648,1.88,1.15,30.79,63.13,2.12,2.82,2.78,0.05,3.2,0.52
649,9.12,3.42,36.31,25.49,2.69,0.0,2.33,1.42,0.05,0.85
650,0.72,4.3,39.23,67.66,3.7,0.64,0.0,3.19,2.65,0.37
651,4.98,1.65,46.04,58.56,3.13,0.0,1.26,0.53,2.31,0.69
652,2.82,5.71,52.24,53.29,4.62,3.51,1.28,0.56,2.46,0.0
653,8.92,4.84,45.12,27.11,0.76,2.27,0.88,1.3,1.26,1.48
654,14.65,4.65,31.96,41.44,4.28,3.55,1.46,0.0,0.32,2.09
655,1.95,4.18,35.65,83.02,2.8,1.94,2.02,4.09,0.62,1.09
656,6.09,5.99,41.7,42.16,5.11,3.37,2.21,2.95,0.9,1.21
657,11.15,2.67,29.73,80.48,4.38,0.0,0.43,0.95,2.25,0.82
